frame_idx,timestamp_s,frame_read_ms,preprocess_ms,model_ms,neural_trigger_ms,cv_trigger_ms,postprocess_ms,total_ms,raw_stage_id,raw_stage_name,stable_stage_id,stable_stage_name,confidence,p_active_brazing,neural_trigger_on,cv_score,cv_trigger_on,hold_signal_on
25,0.8341666666666667,3.274970000347821,5.2625939997597015,55.247811999834084,0.0024000000848900527,0.0014980005289544351,0.02013199991779402,63.8829400004397,0,inactive_preparation,0,inactive_preparation,0.9999077320098877,4.107713721168693e-06,False,,False,False
26,0.8675333333333334,3.8364369993360015,5.660041000737692,52.60428899964609,0.0021699997887481004,0.001047999830916524,0.01991099998122081,62.19891300042946,0,inactive_preparation,0,inactive_preparation,0.9999724626541138,1.5931655070744455e-06,False,,False,False
27,0.9009,5.096769000374479,6.285913000283472,57.65026500012027,0.002243999915663153,0.0011219999578315765,0.020385999960126355,69.13259300017671,0,inactive_preparation,0,inactive_preparation,0.9999287128448486,4.766808615386253e-06,False,,False,False
28,0.9342666666666667,3.7260069993863,4.980478000106814,55.63886599975376,0.002519000190659426,0.0012629998309421353,0.038515999221999664,64.46385399976862,0,inactive_preparation,0,inactive_preparation,0.9998958110809326,9.350736036140006e-06,False,,False,False
29,0.9676333333333333,1.8611280002005515,5.9051220005130745,55.450765999921714,0.0022179992811288685,0.00127099974633893,0.01935900036187377,63.318731000435946,0,inactive_preparation,0,inactive_preparation,0.9999361038208008,5.367865014704876e-06,False,,False,False
30,1.0010000000000001,4.132062000280712,5.590406999544939,54.386095000154455,0.0025159997676382773,0.0011359998097759672,0.031100000342121348,64.21492900062731,0,inactive_preparation,0,inactive_preparation,0.9999723434448242,2.8677413865807466e-06,False,,False,False
31,1.0343666666666667,3.8924849995964905,4.983888000424486,62.071366000054695,0.0019959998098784126,0.0015850000636419281,0.02126100025634514,71.05357599994022,0,inactive_preparation,0,inactive_preparation,0.9999452829360962,5.3716985348728485e-06,False,,False,False
32,1.0677333333333334,1.7678550002528937,8.651799999825016,61.6098869995767,0.0024829996618791483,0.0010919993655988947,0.022973999875830486,72.1307040003012,0,inactive_preparation,0,inactive_preparation,0.9999730587005615,2.0140682863711845e-06,False,,False,False
33,1.1011,2.948788000139757,5.076421999547165,58.196160000079544,0.002432000655971933,0.0012999998943996616,0.03126800038444344,66.37216099989018,0,inactive_preparation,0,inactive_preparation,0.9999767541885376,2.164667648685281e-06,False,,False,False
34,1.1344666666666667,3.367135999724269,7.708584999818413,51.97636400043848,0.002170000698242802,0.0010980002116411924,0.02009699983318569,63.16520600012154,0,inactive_preparation,0,inactive_preparation,0.9999654293060303,2.7735359253711067e-06,False,,False,False
35,1.1678333333333333,1.8790649992297404,5.573170000388927,56.01912400015863,0.0021320001906133257,0.0010559997463133186,0.033583000004000496,63.58693299989682,0,inactive_preparation,0,inactive_preparation,0.9998692274093628,9.26510438148398e-06,False,,False,False
36,1.2012,3.4911190005004755,5.221321000135504,53.3881029996337,0.002163000317523256,0.0010739995559561066,0.02061300074274186,62.19579099979455,0,inactive_preparation,0,inactive_preparation,0.9999253749847412,5.7589209063735325e-06,False,,False,False
37,1.2345666666666666,1.942275999681442,7.316997000089032,56.76088499967591,0.0022300000637187622,0.001225999767484609,0.021127999389136676,66.12491899977613,0,inactive_preparation,0,inactive_preparation,0.9999557733535767,4.895257006864995e-06,False,,False,False
38,1.2679333333333334,4.379457000140974,5.165339000086533,57.0031419993029,0.0023130005502025597,0.020729999960167333,0.020307000340835657,66.67258600009518,0,inactive_preparation,0,inactive_preparation,0.9999231100082397,5.460594366013538e-06,False,,False,False
39,1.3013000000000001,3.5914019999836455,5.189647000406694,56.56961300064722,0.0026399993657832965,0.0015810001059435308,0.024228999791375827,65.46179900033167,0,inactive_preparation,0,inactive_preparation,0.9998989105224609,7.2067996370606124e-06,False,,False,False
40,1.3346666666666667,2.082523000353831,3.6987809999118326,57.961096000326506,0.002221000613644719,0.0015979994714143686,0.020960000256309286,63.84227800026565,0,inactive_preparation,0,inactive_preparation,0.9999309778213501,6.085341283323942e-06,False,,False,False
41,1.3680333333333334,5.284613000185345,4.1076910001720535,53.60348999965936,0.002060000042547472,0.0013070002751192078,0.020165000023553148,63.09304000023985,0,inactive_preparation,0,inactive_preparation,0.9998875856399536,9.674744433141313e-06,False,,False,False
42,1.4014,3.3326390002912376,7.653280999875278,53.83803499989881,0.003078999725403264,0.0011259999155299738,0.020450999727472663,64.9206010002672,0,inactive_preparation,0,inactive_preparation,0.9999527931213379,5.2734199016413186e-06,False,,False,False
43,1.4347666666666667,1.4693860002807924,5.016464999243908,57.51986199993553,0.002004000634769909,0.001247000000148546,0.01951200010807952,64.10816300012812,0,inactive_preparation,0,inactive_preparation,0.9998774528503418,9.366540325572714e-06,False,,False,False
44,1.4681333333333333,3.60817999990104,7.9769630001464975,53.152987000430585,0.0021699997887481004,0.001223000253958162,0.0217930000872002,64.83832000049006,0,inactive_preparation,0,inactive_preparation,0.9998524188995361,1.6330470316461287e-05,False,,False,False
45,1.5015,5.7605339998190175,5.419150000307127,52.6689999996961,0.002120999852195382,0.0010610001481836662,0.01961999987543095,63.945124999918335,0,inactive_preparation,0,inactive_preparation,0.9999072551727295,1.2170064110250678e-05,False,,False,False
46,1.5348666666666666,3.2685280002624495,5.751364000389003,53.417117000208236,0.0021160003598197363,0.001116999555961229,0.0193089999811491,62.53822799953923,0,inactive_preparation,0,inactive_preparation,0.9998555183410645,1.0333424143027514e-05,False,,False,False
47,1.5682333333333334,4.743633999169106,5.17580799987627,54.284077000374964,0.0023450002117897384,0.0013480002962751314,0.021051000658189878,64.30649499998253,0,inactive_preparation,0,inactive_preparation,0.9999523162841797,4.965632797393482e-06,False,,False,False
48,1.6016000000000001,3.8561799992749,10.50233699970704,58.57869999999821,0.0027880005291081034,0.001276999682886526,0.021056000150565524,73.04448499962746,0,inactive_preparation,0,inactive_preparation,0.9999294281005859,7.071344953146763e-06,False,,False,False
49,1.6349666666666667,9.987589000047592,4.591805999552889,48.16430499977287,0.0017860002117231488,0.0011399997674743645,0.021136000214028172,62.859853000190924,0,inactive_preparation,0,inactive_preparation,0.9999631643295288,2.7671571842802223e-06,False,,False,False
50,1.6683333333333334,3.004218000569381,5.63011399935931,55.10164400038775,0.002505999873392284,0.0014739998732693493,0.020125999981246423,63.830326000243076,0,inactive_preparation,0,inactive_preparation,0.999919056892395,8.605954462836962e-06,False,,False,False
51,1.7017,4.670698000154516,5.651123999996344,54.0734699998211,0.002303999281139113,0.0011029997040168382,0.019920000340789557,64.49455300025875,0,inactive_preparation,0,inactive_preparation,0.9999685287475586,3.4516267533035716e-06,False,,False,False
52,1.7350666666666668,2.1116499992785975,3.037913000298431,46.814707000521594,0.002312999640707858,0.0010410003596916795,0.020077999579370953,52.076107999710075,0,inactive_preparation,0,inactive_preparation,0.999955415725708,7.999218723853119e-06,False,,False,False
53,1.7684333333333333,2.145190999726765,2.9295069998624967,46.92604299998493,0.0021050000214017928,0.0011319998520775698,0.020536999727482907,52.100161999987904,0,inactive_preparation,0,inactive_preparation,0.9998843669891357,2.880196552723646e-05,False,,False,False
54,1.8018,5.917890999626252,8.497857000293152,51.1605050005528,0.002015000063693151,0.0010320000001229346,0.01992800025618635,65.67244100006064,0,inactive_preparation,0,inactive_preparation,0.9998989105224609,1.6554193280171603e-05,False,,False,False
55,1.8351666666666666,5.264343999442644,5.753701000685396,50.948926999808464,0.0018509999790694565,0.0011909996828762814,0.019778000023507047,62.064980000286596,0,inactive_preparation,0,inactive_preparation,0.999937891960144,1.1703882591973525e-05,False,,False,False
56,1.8685333333333334,3.7112139998498606,4.48990600034449,56.65677500019228,0.0019690005501615815,0.0010939993444480933,0.02014799974858761,64.953480999975,0,inactive_preparation,0,inactive_preparation,0.9999324083328247,2.0291059627197683e-05,False,,False,False
57,1.9019,4.748784999719646,5.747471000177029,51.59082499994838,0.0021230007405392826,0.0011669999366858974,0.020621999283321202,62.189109999962966,0,inactive_preparation,0,inactive_preparation,0.9998049139976501,5.2661594963865355e-05,False,,False,False
58,1.9352666666666667,4.54687300043588,6.225487999472534,50.69875099979981,0.0032130001272889785,0.0011550000635907054,0.02002400015044259,61.56915100018523,0,inactive_preparation,0,inactive_preparation,0.999804675579071,5.427606447483413e-05,False,,False,False
59,1.9686333333333335,2.3513799997090246,3.0711059998793644,54.11227899912774,0.0018199998521595262,0.001511999471404124,0.018570000065665226,59.625949999826844,0,inactive_preparation,0,inactive_preparation,0.9997920393943787,6.737001240253448e-05,False,,False,False
60,2.0020000000000002,1.89740099995106,2.8701269993689493,45.87752099996578,0.0020350007616798393,0.0014239994925446808,0.01981999957934022,50.74088599940296,0,inactive_preparation,0,inactive_preparation,0.9998840093612671,4.127362262806855e-05,False,,False,False
61,2.0353666666666665,3.9660579996052547,4.895207000117807,52.32821699974011,0.00199999976757681,0.0013999997463542968,0.01995999991777353,61.28535900006682,0,inactive_preparation,0,inactive_preparation,0.9998395442962646,5.120178320794366e-05,False,,False,False
62,2.0687333333333333,1.92454500029271,2.850482999747328,45.655731000806554,0.002030000359809492,0.0010559997463133186,0.02026599941018503,50.52827400049864,0,inactive_preparation,0,inactive_preparation,0.9999254941940308,2.6747740776045248e-05,False,,False,False
63,2.1021,4.211581000163278,4.93037500018545,52.94309199962299,0.0023060001694830135,0.0011890006135217845,0.029150000045774505,62.19080499977281,0,inactive_preparation,0,inactive_preparation,0.9998847246170044,4.339721272117458e-05,False,,False,False
64,2.135466666666667,1.9843419995595468,2.9352760002439027,51.03269199935312,0.0027740006771637127,0.0011100000847363845,0.023548000172013417,56.06701599936059,0,inactive_preparation,0,inactive_preparation,0.9999200105667114,2.9598024411825463e-05,False,,False,False
65,2.168833333333333,1.5886230003161472,5.60286800009635,52.14324000007764,0.003070000275329221,0.001491000148234889,0.022589999389310833,59.46413099991332,0,inactive_preparation,0,inactive_preparation,0.999957799911499,1.3866107110516168e-05,False,,False,False
66,2.2022,3.528090000145312,7.638886000677303,63.189851000061026,0.002193000000261236,0.001446000169380568,0.02014900019275956,74.45193900002778,0,inactive_preparation,0,inactive_preparation,0.9999285936355591,2.8212776669533923e-05,False,,False,False
67,2.2355666666666667,3.043129000616318,5.881017999854521,54.948075000538665,0.0019119997887173668,0.0013509998098015785,0.02145100006600842,63.976942999943276,0,inactive_preparation,0,inactive_preparation,0.9999085664749146,3.594308873289265e-05,False,,False,False
68,2.2689333333333335,5.503721999957634,5.667287000505894,51.23475800064625,0.002356000550207682,0.0013310000213095918,0.02121399938914692,62.53109800036327,0,inactive_preparation,0,inactive_preparation,0.9999291896820068,2.920563201769255e-05,False,,False,False
69,2.3023000000000002,3.4022879999611177,7.715353000094183,55.70778100081952,0.002532999133109115,0.0011980000635958277,0.02017499991779914,66.94395100021211,0,inactive_preparation,0,inactive_preparation,0.9998496770858765,5.164741014596075e-05,False,,False,False
70,2.3356666666666666,3.619813000113936,4.967437999766844,54.78597599994828,0.0021949999791104347,0.0013660001059179194,0.021484000171767548,63.47518599977775,0,inactive_preparation,0,inactive_preparation,0.9998937845230103,3.087065852014348e-05,False,,False,False
71,2.3690333333333333,3.9244660001713783,4.928755000037199,54.13862800014613,0.00207900029636221,0.0012560003597172908,0.03458700030023465,63.10921000022063,0,inactive_preparation,0,inactive_preparation,0.9999648332595825,1.03372640296584e-05,False,,False,False
72,2.4024,4.05462999970041,5.856426000718784,59.3943069998204,0.002331999894522596,0.001202000021294225,0.02061000031972071,69.44051900063641,0,inactive_preparation,0,inactive_preparation,0.9999518394470215,1.406824685545871e-05,False,,False,False
73,2.435766666666667,2.556765000008454,3.6964990003980347,46.22784599996521,0.00226500014832709,0.0011579995771171525,0.02035000034084078,52.58037299972784,0,inactive_preparation,0,inactive_preparation,0.9998902082443237,3.850091889034957e-05,False,,False,False
74,2.469133333333333,3.9185460000226158,3.9711070003249915,59.90043899964803,0.002517999746487476,0.0012560003597172908,0.023340000552707352,67.90109000030498,0,inactive_preparation,0,inactive_preparation,0.9998992681503296,3.312281842227094e-05,False,,False,False
75,2.5025,4.11676399926364,6.29447900064406,55.579701000169734,0.0024409991965512745,0.0011839993021567352,0.020748000679304823,66.09303000004729,0,inactive_preparation,0,inactive_preparation,0.9998236298561096,6.561556074302644e-05,False,,False,False
76,2.5358666666666667,3.848545000437298,5.005242999686743,55.430512000384624,0.002414999471511692,0.001136000719270669,0.02146199949493166,64.39204500020423,0,inactive_preparation,0,inactive_preparation,0.9999363422393799,2.356924414925743e-05,False,,False,False
77,2.5692333333333335,4.3557240005611675,6.38843300021108,53.51625599996623,0.002474000211805105,0.0015939995137159713,0.019559999600460287,64.36813399977837,0,inactive_preparation,0,inactive_preparation,0.999923825263977,2.9854869353584945e-05,False,,False,False
78,2.6026000000000002,2.0188339995002025,5.333504999725847,55.51345300045796,0.003088000084972009,0.0012560003597172908,0.019762000192713458,62.9858129996137,0,inactive_preparation,0,inactive_preparation,0.9998865127563477,4.522543531493284e-05,False,,False,False
79,2.6359666666666666,4.128622000280302,4.098301000340143,57.35072100014804,0.003185000423400197,0.0012090004020137712,0.02134100031980779,65.68513700040057,0,inactive_preparation,0,inactive_preparation,0.9999567270278931,1.828365020628553e-05,False,,False,False
80,2.6693333333333333,2.6931600004900247,7.2467950003556325,55.082781000237446,0.0028280001060920767,0.0013030003174208105,0.016445999790448695,65.11556300029042,0,inactive_preparation,0,inactive_preparation,0.999859094619751,6.36947006569244e-05,False,,False,False
81,2.7027,1.8010149997280678,2.9835879995516734,34.29539300032047,0.0028130007194704376,0.001180999788630288,0.022002999685355462,39.194050000332936,0,inactive_preparation,0,inactive_preparation,0.9998489618301392,5.220706225372851e-05,False,,False,False
82,2.736066666666667,3.958309999688936,3.8867800003572484,31.612036999831616,0.001612000232853461,0.0010280000424245372,0.016150000192283187,39.55594099988957,0,inactive_preparation,0,inactive_preparation,0.9997455477714539,8.528130274498835e-05,False,,False,False
83,2.769433333333333,1.8755109995254315,2.9811599997628946,46.3542530005725,0.0019959998098784126,0.0015729992810520343,0.02235100055258954,51.31588399945031,0,inactive_preparation,0,inactive_preparation,0.9996090531349182,0.00016010200488381088,False,,False,False
84,2.8028,1.8435309993947158,2.8661779997491976,33.54974899957597,0.0017500005924375728,0.0011140000424347818,0.014996000572864432,38.34067599927948,0,inactive_preparation,0,inactive_preparation,0.9992783665657043,0.00021635045413859189,False,,False,False
85,2.8361666666666667,1.81169899951783,3.058164999856672,32.64694800054713,0.002056999619526323,0.0009639998097554781,0.015241999790305272,37.59840799921221,0,inactive_preparation,0,inactive_preparation,0.9994864463806152,0.0001094199760700576,False,,False,False
86,2.8695333333333335,1.7913040001076297,2.998273000230256,31.61752100004378,0.0012600003174156882,0.0010250005288980901,0.015369000720966142,36.48743099984131,0,inactive_preparation,0,inactive_preparation,0.9986012578010559,0.0002280044718645513,False,,False,False
87,2.9029000000000003,1.7912710000018706,2.967895999972825,31.582261999574257,0.0014530005501001142,0.0011199999789823778,0.014473999726760667,36.42240600038349,0,inactive_preparation,0,inactive_preparation,0.9994537234306335,0.00011662318866001442,False,,False,False
88,2.9362666666666666,1.7909810003402526,2.9013560006205807,35.505976999957056,0.0014170000213198364,0.0009679997674538754,0.015638000149920117,40.27901199970074,0,inactive_preparation,0,inactive_preparation,0.9988117218017578,0.00020872781169600785,False,,False,False
89,2.9696333333333333,2.136752999831515,2.9716449998886674,32.228086999566585,0.0013239996405900456,0.00088600063463673,0.01611500010767486,37.41880899997341,0,inactive_preparation,0,inactive_preparation,0.9996799230575562,7.628436287632212e-05,False,,False,False
90,3.003,1.8050270000458113,2.9534339992096648,37.534602000050654,0.0018750006347545423,0.000957999873207882,0.01606900059414329,42.37499199916783,0,inactive_preparation,0,inactive_preparation,0.9997729659080505,5.35102080903016e-05,False,,False,False
91,3.036366666666667,1.8231889998787665,2.9760879997411394,33.091018999584776,0.0014679999367217533,0.0010519997886149213,0.015257000086421613,37.971192999975756,0,inactive_preparation,0,inactive_preparation,0.9983478784561157,0.00024203384236898273,False,,False,False
92,3.069733333333333,1.907450000544486,2.991543999996793,33.64419399986218,0.002243999915663153,0.000934000127017498,0.015628999790351372,38.62734500035003,0,inactive_preparation,0,inactive_preparation,0.9989863038063049,0.00020174821838736534,False,,False,False
93,3.1031,1.749246999679599,3.0027940001673414,31.710238000414392,0.0014260003808885813,0.0009390005288878456,0.014876000022923108,36.54345699942496,0,inactive_preparation,0,inactive_preparation,0.9986427426338196,0.0002195567503804341,False,,False,False
94,3.1364666666666667,1.8691920004130225,3.1529520001640776,32.008139999561536,0.0018629998521646485,0.001020999661704991,0.017692000255919993,37.1273820001079,0,inactive_preparation,0,inactive_preparation,0.9997797608375549,6.260227382881567e-05,False,,False,False
95,3.1698333333333335,1.8450300003678421,3.022441999746661,32.06266300003335,0.002470000254106708,0.0011009997251676396,0.016387999494327232,37.014532999819494,0,inactive_preparation,0,inactive_preparation,0.9996403455734253,8.968565089162439e-05,False,,False,False
96,3.2032000000000003,1.8011390002357075,2.9483549997166847,32.76437899967277,0.0012729997251881287,0.0009119994501816109,0.016756999684730545,37.596133000079135,0,inactive_preparation,0,inactive_preparation,0.9995622038841248,0.00016246185987256467,False,,False,False
97,3.2365666666666666,1.815425000131654,2.9660059999514488,32.375486999626446,0.0024829996618791483,0.0008669994713272899,0.026082000658789184,37.249476999932085,0,inactive_preparation,0,inactive_preparation,0.9996377229690552,0.00015348570013884455,False,,False,False
98,3.2699333333333334,1.776527000401984,2.990461000081268,31.719067999802064,0.001479000275139697,0.0009669993232819252,0.015429000086442102,36.56924400002026,0,inactive_preparation,0,inactive_preparation,0.9995145797729492,0.00013711211795452982,False,,False,False
99,3.3033,1.924826000504254,3.047390999199706,32.816369000101986,0.0018090004232362844,0.001338000402029138,0.01726000027701957,37.891078000029665,0,inactive_preparation,0,inactive_preparation,0.999629020690918,0.00013030285481363535,False,,False,False
100,3.336666666666667,1.6547280001759646,2.9815649995725835,32.80568799982575,0.0017139991541625932,0.0009670002327766269,0.017409000065526925,37.52682899994397,0,inactive_preparation,0,inactive_preparation,0.9996126294136047,0.00012085268826922402,False,,False,False
101,3.370033333333333,1.8051030001515755,3.0276910001703072,34.33958499954315,0.0022779995560995303,0.0011310003174003214,0.023232000785355922,39.268356999855314,0,inactive_preparation,0,inactive_preparation,0.9998546838760376,4.9093974666902795e-05,False,,False,False
102,3.4034,1.918252999530523,3.1079810005394393,32.02544499981741,0.0017819993445300497,0.0011829997674794868,0.01623600019229343,37.1511230005126,0,inactive_preparation,0,inactive_preparation,0.999932050704956,2.8850430680904537e-05,False,,False,False
103,3.4367666666666667,1.8679009999686969,2.9174149995014886,32.10678600044048,0.001877000613603741,0.000951999936660286,0.017549999938637484,36.99567199964804,0,inactive_preparation,0,inactive_preparation,0.9998928308486938,3.239691068301909e-05,False,,False,False
104,3.4701333333333335,2.1202080006332835,3.028542999345518,32.86595800000214,0.0018900000213761814,0.0010189996828557923,0.016289000086544547,38.09564099992713,0,inactive_preparation,0,inactive_preparation,0.999897837638855,3.216856930521317e-05,False,,False,False
105,3.5035000000000003,1.8489730000510463,3.097959999649902,33.411819000320975,0.0022360000002663583,0.000892000571184326,0.028123999982199166,38.45685600026627,0,inactive_preparation,0,inactive_preparation,0.9997549653053284,7.28431114112027e-05,False,,False,False
106,3.5368666666666666,1.7901440005516633,3.282052000031399,34.37953000047855,0.002609000148368068,0.0009449995559407398,0.01601900021341862,39.542153000184044,0,inactive_preparation,0,inactive_preparation,0.999721109867096,7.593380723847076e-05,False,,False,False
107,3.5702333333333334,1.8273030000273138,2.944742000181577,31.94553299999825,0.0014839997675153427,0.000981999619398266,0.03133900008833734,36.81437599971105,0,inactive_preparation,0,inactive_preparation,0.9997648596763611,6.735758506692946e-05,False,,False,False
108,3.6036,1.7369349998261896,2.8974489996471675,31.783518999873195,0.0013789995136903599,0.0011599995559663512,0.015425999663420953,36.497026999313675,0,inactive_preparation,0,inactive_preparation,0.9997732043266296,7.473664300050586e-05,False,,False,False
109,3.636966666666667,1.7804520002755453,2.9186860001573223,32.92526499990345,0.0017600004866835661,0.0009030000001075678,0.017266000213567168,37.709866000113834,0,inactive_preparation,0,inactive_preparation,0.9995368719100952,8.156152762239799e-05,False,,False,False
110,3.6703333333333332,1.7777100001694635,3.160200999445806,41.52091299965832,0.0028459999157348648,0.001550999513710849,0.022027999875717796,46.57715600023948,0,inactive_preparation,0,inactive_preparation,0.9988262057304382,0.00019397662254050374,False,,False,False
111,3.7037,3.8255620002018986,7.50904799951968,33.22795700023562,0.0017680004020803608,0.0010079993444378488,0.01564499962114496,44.64495699994586,0,inactive_preparation,0,inactive_preparation,0.9992250204086304,9.912002133205533e-05,False,,False,False
112,3.7370666666666668,1.8316840005354607,2.921080999840342,31.71318299973791,0.0017689999367576092,0.0009089999366551638,0.01625200002308702,36.5653270000621,0,inactive_preparation,0,inactive_preparation,0.9991381168365479,8.726969826966524e-05,False,,False,False
113,3.7704333333333335,1.7785239997465396,2.9160039994167164,31.60650900008477,0.0017160000425064936,0.0009610002962290309,0.01412900019204244,36.37924699978612,0,inactive_preparation,0,inactive_preparation,0.9995146989822388,3.696473140735179e-05,False,,False,False
